customer_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_combined_score,segment
C03764,2024-12-20,3,208143.44,11,5,4,3,543,Loyal Customers
C03605,2024-12-19,49,8257322.12,12,5,5,5,555,Champions
C02757,2024-12-19,11,1158770.41,12,5,4,4,544,Champions
C02349,2024-12-19,59,6211408.59,12,5,5,5,555,Champions
C03778,2024-12-19,59,4706511.70,12,5,5,5,555,Champions
C02641,2024-12-19,5,563196.66,12,5,4,4,544,Champions
C02745,2024-12-19,11,1608770.71,12,5,4,5,545,Champions
C04549,2024-12-19,4,32933.79,12,5,4,2,542,Others
C00773,2024-12-19,29,3715111.87,12,5,5,5,555,Champions
C01612,2024-12-19,37,4998685.86,12,5,5,5,555,Champions
C00293,2024-12-19,59,5932893.05,12,5,5,5,555,Champions
C01999,2024-12-19,4,390243.09,12,5,4,4,544,Champions
C00196,2024-12-19,4,103360.34,12,5,4,3,543,Loyal Customers
C02094,2024-12-19,59,5298785.40,12,5,5,5,555,Champions
C04351,2024-12-19,20,2618085.26,12,5,5,5,555,Champions
C02127,2024-12-19,3,402406.26,12,5,4,4,544,Champions
C01051,2024-12-19,44,4582915.39,12,5,5,5,555,Champions
C01221,2024-12-19,39,4957631.82,12,5,5,5,555,Champions
C01633,2024-12-19,59,7090639.75,12,5,5,5,555,Champions
C02095,2024-12-19,59,3184533.73,12,5,5,5,555,Champions
C03423,2024-12-19,59,6028034.84,12,5,5,5,555,Champions
C00866,2024-12-19,59,8488742.94,12,5,5,5,555,Champions
C00673,2024-12-19,59,5400061.59,12,5,5,5,555,Champions
C04211,2024-12-19,59,8502248.68,12,5,5,5,555,Champions
C04665,2024-12-19,26,2092210.95,12,5,5,5,555,Champions
C01366,2024-12-19,7,1537324.25,12,5,4,5,545,Champions
C03274,2024-12-19,59,5772294.34,12,5,5,5,555,Champions
C02543,2024-12-19,59,7994544.98,12,5,5,5,555,Champions
C03078,2024-12-19,57,5804447.97,12,5,5,5,555,Champions
C00562,2024-12-19,59,8074897.55,12,5,5,5,555,Champions
C03520,2024-12-19,59,7146434.07,12,5,5,5,555,Champions
C00956,2024-12-18,1,63231.87,13,5,2,2,522,Potential Loyalists
C01703,2024-12-18,59,6619226.10,13,5,5,5,555,Champions
C02879,2024-12-18,25,3733393.56,13,5,5,5,555,Champions
C00396,2024-12-18,35,5733841.47,13,5,5,5,555,Champions
C01874,2024-12-18,7,1156887.17,13,5,4,4,544,Champions
C01831,2024-12-18,1,381992.50,13,5,2,4,524,Others
C01137,2024-12-18,6,1224592.92,13,5,4,4,544,Champions
C00079,2024-12-18,18,1936151.31,13,5,5,5,555,Champions
C04242,2024-12-18,59,10065057.10,13,5,5,5,555,Champions
C03527,2024-12-18,4,212207.33,13,5,4,3,543,Loyal Customers
C00078,2024-12-18,59,4895067.68,13,5,5,5,555,Champions
C03304,2024-12-31,59,7232557.43,0,5,5,5,555,Champions
C02063,2024-12-18,14,1786536.92,13,5,5,5,555,Champions
C02018,2024-12-18,59,8006234.18,13,5,5,5,555,Champions
C02064,2024-12-18,26,2077353.01,13,5,5,5,555,Champions
C01839,2024-12-18,4,191481.60,13,5,4,3,543,Loyal Customers
C01600,2024-12-18,59,11026742.15,13,5,5,5,555,Champions
C01923,2024-12-18,4,321432.55,13,5,4,4,544,Champions
C03194,2024-12-18,28,4327482.75,13,5,5,5,555,Champions
C04874,2024-12-18,59,6234286.81,13,5,5,5,555,Champions
C01885,2024-12-18,55,5890851.79,13,5,5,5,555,Champions
C04621,2024-12-18,16,2837421.78,13,5,5,5,555,Champions
C02271,2024-12-18,17,2024945.35,13,5,5,5,555,Champions
C04246,2024-12-18,59,6800350.97,13,5,5,5,555,Champions
C00686,2024-12-18,52,4029010.54,13,5,5,5,555,Champions
C01302,2024-12-18,1,55085.86,13,5,2,2,522,Potential Loyalists
C04589,2024-12-18,4,78873.21,13,5,4,2,542,Others
C03172,2024-12-18,59,4193218.73,13,5,5,5,555,Champions
C01032,2024-12-18,38,5172818.21,13,5,5,5,555,Champions
C04614,2024-12-18,59,5483012.14,13,5,5,5,555,Champions
C04912,2024-12-17,50,5760555.84,14,5,5,5,555,Champions
C03576,2024-12-17,59,8471035.17,14,5,5,5,555,Champions
C04239,2024-12-17,59,3646246.29,14,5,5,5,555,Champions
C04606,2024-12-17,16,1564163.38,14,5,5,5,555,Champions
C01339,2024-12-17,59,7651291.20,14,5,5,5,555,Champions
C01841,2024-12-17,1,594605.60,14,5,2,4,524,Others
C03379,2024-12-17,59,6431507.11,14,5,5,5,555,Champions
C01777,2024-12-17,3,153986.96,14,5,4,3,543,Loyal Customers
C03107,2024-12-17,59,3272143.15,14,5,5,5,555,Champions
C03113,2024-12-17,59,2914306.89,14,5,5,5,555,Champions
C01759,2024-12-17,1,11233.92,14,5,2,1,521,Potential Loyalists
C01803,2024-12-17,26,3338257.16,14,5,5,5,555,Champions
C02464,2024-12-17,59,4281490.72,14,5,5,5,555,Champions
C02147,2024-12-17,21,1690358.12,14,5,5,5,555,Champions
C04782,2024-12-17,2,148369.23,14,5,3,3,533,Loyal Customers
C03165,2024-12-17,59,5841582.38,14,5,5,5,555,Champions
C03946,2024-12-17,36,6229799.24,14,5,5,5,555,Champions
C00801,2024-12-17,59,3694948.80,14,5,5,5,555,Champions
C02628,2024-12-17,35,2637531.02,14,5,5,5,555,Champions
C00936,2024-12-17,7,291393.12,14,5,4,3,543,Loyal Customers
C03513,2024-12-17,59,4446692.22,14,5,5,5,555,Champions
C00788,2024-12-17,4,515367.20,14,5,4,4,544,Champions
C02589,2024-12-31,59,6870783.98,0,5,5,5,555,Champions
C04441,2024-12-17,51,9109036.64,14,5,5,5,555,Champions
C00644,2024-12-17,4,628304.50,14,5,4,4,544,Champions
C01552,2024-12-17,45,5223485.26,14,5,5,5,555,Champions
C02033,2024-12-17,59,6850986.17,14,5,5,5,555,Champions
C00760,2024-12-17,12,1250202.13,14,5,4,5,545,Champions
C00499,2024-12-17,24,487265.04,14,5,5,4,554,Champions
C01135,2024-12-16,28,1234457.50,15,5,5,5,555,Champions
C01350,2024-12-16,13,2367940.80,15,5,5,5,555,Champions
C00144,2024-12-16,14,1492136.87,15,5,5,5,555,Champions
C01167,2024-12-16,59,5604717.76,15,5,5,5,555,Champions
C01028,2024-12-14,59,8806548.72,17,5,5,5,555,Champions
C02436,2024-12-16,15,2434903.94,15,5,5,5,555,Champions
C00729,2024-12-16,4,256604.36,15,5,4,3,543,Loyal Customers
C03117,2024-12-16,10,351827.63,15,5,4,4,544,Champions
C00402,2024-12-16,5,1657671.18,15,5,4,5,545,Champions
C02538,2024-12-16,5,1020619.33,15,5,4,4,544,Champions
C00716,2024-12-16,59,7215900.91,15,5,5,5,555,Champions
C02289,2024-12-16,59,5916488.84,15,5,5,5,555,Champions
C01766,2024-12-16,37,3090069.27,15,5,5,5,555,Champions
C04034,2024-12-16,2,86880.06,15,5,3,2,532,Potential Loyalists
C01699,2024-12-16,9,491767.09,15,5,4,4,544,Champions
C02235,2024-12-16,59,7354834.74,15,5,5,5,555,Champions
C02954,2024-12-16,15,1172009.28,15,5,5,4,554,Champions
C00003,2024-12-16,43,4346959.04,15,5,5,5,555,Champions
C03959,2024-12-16,20,1327596.52,15,5,5,5,555,Champions
C03972,2024-12-16,59,4611827.14,15,5,5,5,555,Champions
C00718,2024-12-16,59,4804130.75,15,5,5,5,555,Champions
C01394,2024-12-16,59,6702038.52,15,5,5,5,555,Champions
C03886,2024-12-16,59,5898529.41,15,5,5,5,555,Champions
C04096,2024-12-16,44,2863099.86,15,5,5,5,555,Champions
C01789,2024-12-16,3,232113.51,15,5,4,3,543,Loyal Customers
C04647,2024-12-15,5,266776.90,16,5,4,3,543,Loyal Customers
C04460,2024-12-15,59,5850084.72,16,5,5,5,555,Champions
C00260,2024-12-31,59,4653811.68,0,5,5,5,555,Champions
C02317,2024-12-15,35,2667278.21,16,5,5,5,555,Champions
C03260,2024-12-15,4,828556.87,16,5,4,4,544,Champions
C04076,2024-12-15,18,1559036.68,16,5,5,5,555,Champions
C02906,2024-12-15,1,21612.90,16,5,2,2,522,Potential Loyalists
C03949,2024-12-15,1,2527.46,16,5,2,1,521,Potential Loyalists
C02502,2024-12-15,11,939767.80,16,5,4,4,544,Champions
C02568,2024-12-15,20,2065349.05,16,5,5,5,555,Champions
C04433,2024-12-15,1,7937.88,16,5,2,1,521,Potential Loyalists
C01833,2024-12-15,59,7531744.01,16,5,5,5,555,Champions
C00091,2024-12-15,3,203637.66,16,5,4,3,543,Loyal Customers
C03701,2024-12-15,59,10269692.10,16,5,5,5,555,Champions
C03514,2024-12-15,18,2358038.83,16,5,5,5,555,Champions
C04557,2024-12-15,9,1910487.39,16,5,4,5,545,Champions
C01031,2024-12-15,59,6877906.89,16,5,5,5,555,Champions
C01497,2024-12-15,59,9344984.14,16,5,5,5,555,Champions
C04739,2024-12-15,59,10931983.52,16,5,5,5,555,Champions
C04798,2024-12-15,59,4900557.49,16,5,5,5,555,Champions
C04793,2024-12-15,59,4157383.70,16,5,5,5,555,Champions
C03698,2024-12-15,14,2467408.81,16,5,5,5,555,Champions
C00820,2024-12-15,27,2863405.09,16,5,5,5,555,Champions
C03271,2024-12-15,1,157573.44,16,5,2,3,523,Potential Loyalists
C00863,2024-12-15,2,81461.12,16,5,3,2,532,Potential Loyalists
C00712,2024-12-15,59,7503529.28,16,5,5,5,555,Champions
C02361,2024-12-15,43,4498468.76,16,5,5,5,555,Champions
C02702,2024-12-15,15,1805017.27,16,5,5,5,555,Champions
C01860,2024-12-15,1,11707.00,16,5,2,1,521,Potential Loyalists
C01319,2024-12-15,59,4796159.27,16,5,5,5,555,Champions
C04025,2024-12-14,59,3507666.42,17,5,5,5,555,Champions
C03669,2024-12-14,9,785448.86,17,5,4,4,544,Champions
C04662,2024-12-14,15,2115839.82,17,5,5,5,555,Champions
C02839,2024-12-14,15,854408.66,17,5,5,4,554,Champions
C03757,2024-12-14,43,5401235.39,17,5,5,5,555,Champions
C00591,2024-12-14,17,2343124.05,17,5,5,5,555,Champions
C00596,2024-12-14,2,17513.95,17,5,3,2,532,Potential Loyalists
C02169,2024-12-14,10,218018.81,17,5,4,3,543,Loyal Customers
C03771,2024-12-14,50,4550976.67,17,5,5,5,555,Champions
C02096,2024-12-14,8,635349.01,17,5,4,4,544,Champions
C00225,2024-12-14,59,4913868.65,17,5,5,5,555,Champions
C04405,2024-12-14,1,10261.86,17,5,2,1,521,Potential Loyalists
C04197,2024-12-14,6,749212.44,17,5,4,4,544,Champions
C01089,2024-12-13,4,26902.45,18,5,4,2,542,Others
C01380,2024-12-14,20,1765626.84,17,5,5,5,555,Champions
C03102,2024-12-14,21,1067472.03,17,5,5,4,554,Champions
C04431,2024-12-14,59,2154603.87,17,5,5,5,555,Champions
C01088,2024-12-14,59,5207271.38,17,5,5,5,555,Champions
C00320,2024-12-14,29,2909477.74,17,5,5,5,555,Champions
C00103,2024-12-14,36,4897584.69,17,5,5,5,555,Champions
C02788,2024-12-14,13,1947838.57,17,5,5,5,555,Champions
C03561,2024-12-14,1,13749.43,17,5,2,1,521,Potential Loyalists
C03130,2024-12-14,59,6188992.87,17,5,5,5,555,Champions
C00998,2024-12-14,1,4999.77,17,5,2,1,521,Potential Loyalists
C02359,2024-12-13,6,1244427.57,18,5,4,5,545,Champions
C00307,2024-12-13,59,8228240.89,18,5,5,5,555,Champions
C02841,2024-12-13,4,1193269.73,18,5,4,4,544,Champions
C00795,2024-12-13,15,1331679.17,18,5,5,5,555,Champions
C04317,2024-12-13,59,5075456.17,18,5,5,5,555,Champions
C03872,2024-12-13,43,5256354.13,18,5,5,5,555,Champions
C02894,2024-12-13,59,5272008.55,18,5,5,5,555,Champions
C01300,2024-12-13,1,482436.19,18,5,2,4,524,Others
C03240,2024-12-13,26,3285410.05,18,5,5,5,555,Champions
C00843,2024-12-13,10,1224341.07,18,5,4,4,544,Champions
C04266,2024-12-13,13,1585777.89,18,5,5,5,555,Champions
C04490,2024-12-13,30,3842152.90,18,5,5,5,555,Champions
C04583,2024-12-13,59,4502192.21,18,5,5,5,555,Champions
C03474,2024-12-13,13,1234075.84,18,5,5,4,554,Champions
C00080,2024-12-13,43,7772790.22,18,5,5,5,555,Champions
C03680,2024-12-13,2,183142.95,18,5,3,3,533,Loyal Customers
C00901,2024-12-13,26,3102268.78,18,5,5,5,555,Champions
C02528,2024-12-13,22,3060761.02,18,5,5,5,555,Champions
C04465,2024-12-13,59,4446577.05,18,5,5,5,555,Champions
C04400,2024-12-13,7,1125780.12,18,5,4,4,544,Champions
C03640,2024-12-13,59,7680644.34,18,5,5,5,555,Champions
C03522,2024-12-13,11,1082789.17,18,5,4,4,544,Champions
C04691,2024-12-13,1,662052.21,18,5,2,4,524,Others
C03105,2024-12-31,1,3119.27,0,5,1,1,511,Potential Loyalists
C00853,2024-12-13,3,204163.34,18,5,4,3,543,Loyal Customers
C01185,2024-12-13,59,9317210.51,18,5,5,5,555,Champions
C00504,2024-12-13,59,4486069.97,18,5,5,5,555,Champions
C02027,2024-12-13,59,3654910.25,18,5,5,5,555,Champions
C01136,2024-12-12,3,102450.16,19,5,4,3,543,Loyal Customers
C02487,2024-12-12,37,3832037.70,19,5,5,5,555,Champions
C01413,2024-12-12,55,2471659.34,19,5,5,5,555,Champions
C00371,2024-12-12,59,6287013.09,19,5,5,5,555,Champions
C04187,2024-12-12,1,18228.08,19,5,2,2,522,Potential Loyalists
C00458,2024-12-12,3,123315.53,19,5,4,3,543,Loyal Customers
C04631,2024-12-12,3,73391.24,19,5,4,2,542,Others
C02057,2024-12-12,59,6672440.08,19,5,5,5,555,Champions
C04176,2024-12-12,17,930994.98,19,5,5,4,554,Champions
C03641,2024-12-12,59,5091914.38,19,5,5,5,555,Champions
C00035,2024-12-12,27,1677706.12,19,5,5,5,555,Champions
C02297,2024-12-12,42,5185490.77,19,5,5,5,555,Champions
C02007,2024-12-12,59,4252320.36,19,5,5,5,555,Champions
C01152,2024-12-12,52,4757347.96,19,5,5,5,555,Champions
C02561,2024-12-12,7,313319.25,19,5,4,4,544,Champions
C04029,2024-12-12,18,1254218.29,19,5,5,5,555,Champions
C00748,2024-12-12,59,6829775.13,19,5,5,5,555,Champions
C02551,2024-12-12,1,43734.77,19,5,2,2,522,Potential Loyalists
C00029,2024-12-12,59,8320609.99,19,5,5,5,555,Champions
C04781,2024-12-12,15,1601125.92,19,5,5,5,555,Champions
C00112,2024-12-12,59,6232724.72,19,5,5,5,555,Champions
C00031,2024-12-12,59,6343910.48,19,5,5,5,555,Champions
C03631,2024-12-12,59,5041623.09,19,5,5,5,555,Champions
C04763,2024-12-12,59,3055162.44,19,5,5,5,555,Champions
C02733,2024-12-11,59,4341015.44,20,5,5,5,555,Champions
C03406,2024-12-11,59,5431515.34,20,5,5,5,555,Champions
C03070,2024-12-11,59,5291273.06,20,5,5,5,555,Champions
C02187,2024-12-11,59,7199163.80,20,5,5,5,555,Champions
C03038,2024-12-11,24,1874415.91,20,5,5,5,555,Champions
C03028,2024-12-11,1,3487.98,20,5,2,1,521,Potential Loyalists
C00408,2024-12-11,32,5144037.01,20,5,5,5,555,Champions
C02706,2024-12-11,23,1905218.37,20,5,5,5,555,Champions
C01493,2024-12-11,17,2051213.91,20,5,5,5,555,Champions
C03642,2024-12-11,7,1086324.01,20,5,4,4,544,Champions
C01520,2024-12-11,1,34496.09,20,5,2,2,522,Potential Loyalists
C01204,2024-12-11,43,6415033.20,20,5,5,5,555,Champions
C00072,2024-12-11,7,953509.29,20,5,4,4,544,Champions
C03625,2024-12-11,59,4884888.57,20,5,5,5,555,Champions
C00657,2024-12-11,16,640432.94,20,5,5,4,554,Champions
C03205,2024-12-11,10,373470.26,20,5,4,4,544,Champions
C04721,2024-12-11,59,5847634.75,20,5,5,5,555,Champions
C01988,2024-12-11,20,2016110.85,20,5,5,5,555,Champions
C00741,2024-12-11,1,98345.10,20,5,2,3,523,Potential Loyalists
C00310,2024-12-11,59,4404479.22,20,5,5,5,555,Champions
C03289,2024-12-11,59,7837605.46,20,5,5,5,555,Champions
C00802,2024-12-11,2,26478.38,20,5,3,2,532,Potential Loyalists
C00816,2024-12-11,1,249994.51,20,5,2,3,523,Potential Loyalists
C01042,2024-12-11,1,10183.38,20,5,2,1,521,Potential Loyalists
C01678,2024-12-11,59,6126208.99,20,5,5,5,555,Champions
C02889,2024-12-11,24,1968617.95,20,5,5,5,555,Champions
C03481,2024-12-11,59,2351013.02,20,5,5,5,555,Champions
C03320,2024-12-11,1,156115.66,20,5,2,3,523,Potential Loyalists
C04287,2024-12-11,59,6862342.18,20,5,5,5,555,Champions
C03457,2024-12-11,32,3290944.54,20,5,5,5,555,Champions
C03440,2024-12-11,18,1726349.64,20,5,5,5,555,Champions
C04195,2024-12-11,46,5054507.98,20,5,5,5,555,Champions
C03767,2024-12-10,59,7764080.94,21,5,5,5,555,Champions
C03199,2024-12-10,24,3694003.85,21,5,5,5,555,Champions
C02419,2024-12-10,1,373432.93,21,5,2,4,524,Others
C00713,2024-12-10,59,5589181.91,21,5,5,5,555,Champions
C02761,2024-12-10,59,7906035.26,21,5,5,5,555,Champions
C03557,2024-12-10,47,2654745.92,21,5,5,5,555,Champions
C00222,2024-12-10,59,4637715.38,21,5,5,5,555,Champions
C03826,2024-12-10,10,1079468.25,21,5,4,4,544,Champions
C04368,2024-12-10,1,115062.26,21,5,2,3,523,Potential Loyalists
C01996,2024-12-10,59,8080459.55,21,5,5,5,555,Champions
C01423,2024-12-10,7,2236989.87,21,5,4,5,545,Champions
C02181,2024-12-10,59,8745257.36,21,5,5,5,555,Champions
C02276,2024-12-10,15,2856246.93,21,5,5,5,555,Champions
C02736,2024-12-10,59,6275131.14,21,5,5,5,555,Champions
C02649,2024-12-10,59,5201855.68,21,5,5,5,555,Champions
C01819,2024-12-10,1,9920.62,21,5,2,1,521,Potential Loyalists
C02877,2024-12-10,5,200937.42,21,5,4,3,543,Loyal Customers
C04296,2024-12-10,59,3255333.85,21,5,5,5,555,Champions
C04308,2024-12-10,59,5952790.41,21,5,5,5,555,Champions
C02116,2024-12-10,22,2157365.94,21,5,5,5,555,Champions
C02574,2024-12-10,43,3448085.25,21,5,5,5,555,Champions
C02718,2024-12-10,59,4189973.37,21,5,5,5,555,Champions
C02368,2024-12-10,59,5587782.23,21,5,5,5,555,Champions
C03163,2024-12-10,59,4059900.26,21,5,5,5,555,Champions
C01953,2024-12-10,1,20584.45,21,5,2,2,522,Potential Loyalists
C03940,2024-12-10,1,9467.59,21,5,2,1,521,Potential Loyalists
C01519,2024-12-10,6,944259.48,21,5,4,4,544,Champions
C01913,2024-12-10,1,76441.41,21,5,2,2,522,Potential Loyalists
C00487,2024-12-10,1,828.28,21,5,2,1,521,Potential Loyalists
C01059,2024-12-10,11,1044415.13,21,5,4,4,544,Champions
C01947,2024-12-10,59,5682147.04,21,5,5,5,555,Champions
C02334,2024-12-10,27,1939124.87,21,5,5,5,555,Champions
C00359,2024-12-10,3,747281.60,21,5,4,4,544,Champions
C00215,2024-12-09,5,575109.29,22,5,4,4,544,Champions
C00695,2024-12-09,24,3543327.39,22,5,5,5,555,Champions
C03794,2024-12-09,1,108622.30,22,5,3,3,533,Loyal Customers
C02567,2024-12-09,26,5210826.41,22,5,5,5,555,Champions
C03516,2024-12-09,1,16360.93,22,5,3,2,532,Potential Loyalists
C03508,2024-12-09,59,5635686.52,22,5,5,5,555,Champions
C01523,2024-12-09,59,8055422.46,22,5,5,5,555,Champions
C01053,2024-12-09,53,6238336.33,22,5,5,5,555,Champions
C04771,2024-12-09,59,7325823.06,22,5,5,5,555,Champions
C03649,2024-12-09,6,207544.04,22,5,4,3,543,Loyal Customers
C01509,2024-12-09,13,1584031.81,22,5,5,5,555,Champions
C01252,2024-12-09,5,445505.21,22,5,4,4,544,Champions
C00040,2024-12-09,27,3174038.08,22,5,5,5,555,Champions
C03679,2024-12-09,49,4177611.75,22,5,5,5,555,Champions
C03684,2024-12-09,14,2905543.31,22,5,5,5,555,Champions
C03010,2024-12-09,9,297179.59,22,5,4,3,543,Loyal Customers
C01295,2024-12-09,3,625745.21,22,5,4,4,544,Champions
C02650,2024-12-09,7,405559.83,22,5,4,4,544,Champions
C03825,2024-12-09,15,1192154.68,22,5,5,4,554,Champions
C01983,2024-12-09,59,6751016.84,22,5,5,5,555,Champions
C00286,2024-12-08,6,1530832.74,23,5,4,5,545,Champions
C04377,2024-12-08,1,60337.87,23,5,3,2,532,Potential Loyalists
C03385,2024-12-08,15,1335250.07,23,5,5,5,555,Champions
C02485,2024-12-08,1,23406.77,23,5,3,2,532,Potential Loyalists
C01168,2024-12-08,59,8689983.79,23,5,5,5,555,Champions
C04020,2024-12-08,53,7298255.70,23,5,5,5,555,Champions
C01914,2024-12-08,39,3561773.38,23,5,5,5,555,Champions
C01955,2024-12-08,7,258254.23,23,5,4,3,543,Loyal Customers
C01859,2024-12-08,15,3330120.69,23,5,5,5,555,Champions
C04104,2024-12-08,59,6281129.13,23,5,5,5,555,Champions
C00296,2024-12-08,59,5168407.03,23,5,5,5,555,Champions
C04245,2024-12-08,59,5434739.16,23,5,5,5,555,Champions
C03854,2024-12-08,59,7174298.74,23,5,5,5,555,Champions
C02225,2024-12-08,59,7099803.35,23,5,5,5,555,Champions
C00063,2024-12-07,4,306394.11,24,5,4,3,543,Loyal Customers
C02905,2024-12-07,57,5125390.12,24,5,5,5,555,Champions
C00245,2024-12-07,12,1859250.79,24,5,5,5,555,Champions
C02827,2024-12-07,1,2603.64,24,5,3,1,531,Potential Loyalists
C02575,2024-12-07,20,2866865.28,24,5,5,5,555,Champions
C02618,2024-12-07,59,3321041.67,24,5,5,5,555,Champions
C04037,2024-12-07,59,4599236.72,24,5,5,5,555,Champions
C00589,2024-12-07,59,5107760.93,24,5,5,5,555,Champions
C02267,2024-12-07,2,402692.08,24,5,3,4,534,Loyal Customers
C02917,2024-12-07,1,10468.67,24,5,3,1,531,Potential Loyalists
C02856,2024-12-07,59,8049508.82,24,5,5,5,555,Champions
C00910,2024-12-07,1,3523.56,24,5,3,1,531,Potential Loyalists
C01993,2024-12-07,4,718045.38,24,5,4,4,544,Champions
C01942,2024-12-07,3,45596.36,24,5,4,2,542,Others
C04656,2024-12-07,13,1748982.38,24,5,5,5,555,Champions
C04183,2024-12-07,59,4958228.15,24,5,5,5,555,Champions
C04562,2024-12-07,24,2012390.71,24,5,5,5,555,Champions
C01409,2024-12-07,38,3783794.58,24,5,5,5,555,Champions
C01181,2024-12-07,6,1479734.87,24,5,4,5,545,Champions
C00680,2024-12-07,1,15943.14,24,5,3,2,532,Potential Loyalists
C01324,2024-12-07,25,3413339.51,24,5,5,5,555,Champions
C00659,2024-12-07,20,2973414.46,24,5,5,5,555,Champions
C04141,2024-12-07,59,5882069.16,24,5,5,5,555,Champions
C03254,2024-12-06,34,2891437.55,25,5,5,5,555,Champions
C02355,2024-12-06,7,624352.15,25,5,4,4,544,Champions
C02497,2024-12-06,13,1040990.35,25,5,5,4,554,Champions
C00682,2024-12-06,59,5079099.60,25,5,5,5,555,Champions
C00019,2024-12-06,2,27124.08,25,5,3,2,532,Potential Loyalists
C02493,2024-12-06,18,1373272.68,25,5,5,5,555,Champions
C02074,2024-12-06,46,6798005.60,25,5,5,5,555,Champions
C02975,2024-12-06,59,7492433.81,25,5,5,5,555,Champions
C03877,2024-12-06,1,88691.61,25,5,3,2,532,Potential Loyalists
C01344,2024-12-06,2,279097.90,25,5,3,3,533,Loyal Customers
C02458,2024-12-06,59,5254861.29,25,5,5,5,555,Champions
C01470,2024-12-06,19,1636014.28,25,5,5,5,555,Champions
C03596,2024-12-06,21,1199634.81,25,5,5,4,554,Champions
C04284,2024-12-06,15,1806747.74,25,5,5,5,555,Champions
C03226,2024-12-06,59,6436177.46,25,5,5,5,555,Champions
C00559,2024-12-06,1,4297.85,25,5,3,1,531,Potential Loyalists
C03857,2024-12-06,7,924555.56,25,5,4,4,544,Champions
C03079,2024-12-06,57,6594950.21,25,5,5,5,555,Champions
C03435,2024-12-06,59,3140553.77,25,5,5,5,555,Champions
C01755,2024-12-06,23,2164591.63,25,5,5,5,555,Champions
C00966,2024-12-06,6,85336.50,25,5,4,2,542,Others
C00141,2024-12-05,34,3481113.08,26,5,5,5,555,Champions
C00496,2024-12-05,4,657273.42,26,5,4,4,544,Champions
C03374,2024-12-05,16,1812453.69,26,5,5,5,555,Champions
C01664,2024-12-05,27,3547446.58,26,5,5,5,555,Champions
C03164,2024-12-05,56,3856855.38,26,5,5,5,555,Champions
C02217,2024-12-05,30,2316903.25,26,5,5,5,555,Champions
C01180,2024-12-05,15,1418693.69,26,5,5,5,555,Champions
C04015,2024-12-05,30,3109861.48,26,5,5,5,555,Champions
C03455,2024-12-05,59,9943803.22,26,5,5,5,555,Champions
C02372,2024-12-05,1,19484.50,26,5,3,2,532,Potential Loyalists
C02748,2024-12-05,12,543061.06,26,5,4,4,544,Champions
C03802,2024-12-05,10,946648.68,26,5,4,4,544,Champions
C03301,2024-12-05,35,4084422.64,26,5,5,5,555,Champions
C01186,2024-12-05,1,3886.93,26,5,3,1,531,Potential Loyalists
C03242,2024-12-05,4,1173645.69,26,5,4,4,544,Champions
C04719,2024-12-05,15,912606.80,26,5,5,4,554,Champions
C01618,2024-12-05,2,34094.04,26,5,3,2,532,Potential Loyalists
C03912,2024-12-05,36,1603049.91,26,5,5,5,555,Champions
C02593,2024-12-05,59,6558901.88,26,5,5,5,555,Champions
C01358,2024-12-05,59,5293267.01,26,5,5,5,555,Champions
C04006,2024-12-05,25,1153384.08,26,5,5,4,554,Champions
C03858,2024-11-29,4,75842.79,32,5,4,2,542,Others
C00869,2024-12-05,59,8912064.54,26,5,5,5,555,Champions
C03463,2024-12-05,26,1759788.58,26,5,5,5,555,Champions
C02892,2024-12-05,11,429370.52,26,5,4,4,544,Champions
C03553,2024-12-05,14,2177247.17,26,5,5,5,555,Champions
C00594,2024-12-05,59,8258051.23,26,5,5,5,555,Champions
C02454,2024-12-05,59,7603361.16,26,5,5,5,555,Champions
C01275,2024-12-05,44,4046771.60,26,5,5,5,555,Champions
C04522,2024-12-04,4,232047.87,27,5,4,3,543,Loyal Customers
C03058,2024-12-04,34,2573268.46,27,5,5,5,555,Champions
C00133,2024-12-04,59,4913472.57,27,5,5,5,555,Champions
C03413,2024-12-04,59,10096198.30,27,5,5,5,555,Champions
C02597,2024-12-04,13,956006.71,27,5,5,4,554,Champions
